Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
gene:BVRB_004610,gene:BVRB_2g029130,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.257844,0.919343,0.280465,3.27098e-12
gene:BVRB_004610,gene:BVRB_4g089500,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.595598,4.55145,0.130859,4.93641e-44
gene:BVRB_004650,gene:BVRB_4g076840,teM,teM,dispersed,Same,teM-teM,0.723513,3.50924,0.206174,1.31186e-25
gene:BVRB_004670,gene:BVRB_4g081400,teM,teM,dispersed,Same,teM-teM,0.0434945,0.0378154,1.15018,0.849039
gene:BVRB_004750,gene:BVRB_6g152420,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.57326,4.14367,0.138346,2.36992e-75
gene:BVRB_004780,gene:BVRB_4g084350,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.130457,1.90783,0.0683798,3.07164e-90
gene:BVRB_004800,gene:BVRB_7g172680,teM,teM,dispersed,Same,teM-teM,0.48734,3.9344,0.123866,8.66215e-16
gene:BVRB_004910,gene:BVRB_4g079060,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.399459,4.27222,0.0935016,2.17948e-61
gene:BVRB_005150,gene:BVRB_6g146570,teM,teM,dispersed,Same,teM-teM,0.569287,3.93057,0.144835,7.31488e-28
gene:BVRB_005200,gene:BVRB_5g114940,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.392371,2.30232,0.170424,2.09222e-37
gene:BVRB_005300,gene:BVRB_2g045910,unM,unM,dispersed,Same,unM-unM,0.230902,3.9831,0.0579705,3.92924e-48
gene:BVRB_005390,gene:BVRB_5g112420,teM,teM,dispersed,Same,teM-teM,0.0333205,0.0458752,0.726328,0.334813
gene:BVRB_005580,gene:BVRB_3g062740,teM,teM,dispersed,Same,teM-teM,0.0326404,0.093143,0.350433,9.13644e-05
gene:BVRB_005610,gene:BVRB_4g094320,teM,teM,dispersed,Same,teM-teM,0.141998,0.349745,0.406004,0.0110772
gene:BVRB_005720,gene:BVRB_010730,teM,teM,dispersed,Same,teM-teM,0.00334834,0.0257325,0.130121,0.00204308
gene:BVRB_005790,gene:BVRB_021530,teM,teM,dispersed,Same,teM-teM,0.0154926,0.0261828,0.59171,0.542443
gene:BVRB_005790,gene:BVRB_9g208710,teM,teM,dispersed,Same,teM-teM,0.0352299,0.037185,0.947424,0.965645
gene:BVRB_005900,gene:BVRB_6g150110,teM,teM,dispersed,Same,teM-teM,0.626646,3.83828,0.163262,1.20691e-59
gene:BVRB_005910,gene:BVRB_8g190560,teM,teM,dispersed,Same,teM-teM,0.173819,0.280515,0.619643,0.0489979
gene:BVRB_005910,gene:BVRB_9g215470,teM,teM,dispersed,Same,teM-teM,0.134363,0.285134,0.471227,0.000228364
gene:BVRB_005950,gene:BVRB_5g123390,gbM,gbM,dispersed,Same,gbM-gbM,0.0783712,0.184871,0.423924,0.0163901
gene:BVRB_005960,gene:BVRB_7g163070,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.593846,3.70028,0.160486,1.94766e-18
gene:BVRB_005960,gene:BVRB_7g171190,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.705795,3.89174,0.181357,5.49998e-30
gene:BVRB_006320,gene:BVRB_8g185620,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.0310321,1.38926,0.0223372,1.17029e-46
gene:BVRB_006370,gene:BVRB_5g124920,teM,teM,dispersed,Same,teM-teM,0.0192341,0.0190695,1.00863,0.999752
gene:BVRB_006380,gene:BVRB_009870,unM,unM,dispersed,Same,unM-unM,0.271368,1.01919,0.266258,3.07709e-17
gene:BVRB_006390,gene:BVRB_009890,unM,teM,dispersed,Different,unM-teM,0.112816,0.758096,0.148815,5.00775e-39
gene:BVRB_006400,gene:BVRB_2g027250,teM,teM,dispersed,Same,teM-teM,0.0514645,0.412039,0.124902,6.64689e-36
gene:BVRB_006400,gene:BVRB_2g039180,teM,teM,dispersed,Same,teM-teM,0.302491,1.75866,0.172001,1.24017e-42
gene:BVRB_006400,gene:BVRB_6g148400,teM,teM,dispersed,Same,teM-teM,0.0596298,0.535697,0.111313,3.26216e-30
gene:BVRB_006400,gene:BVRB_7g167360,teM,teM,dispersed,Same,teM-teM,0.0228696,0.15997,0.142962,7.49993e-20
gene:BVRB_006450,gene:BVRB_5g118020,unM,unM,dispersed,Same,unM-unM,0.0352216,0.667347,0.0527785,7.17479e-51
gene:BVRB_006490,gene:BVRB_2g029350,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.116588,4.894,0.0238226,2.67627e-250
gene:BVRB_006580,gene:BVRB_5g100000,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.598764,1.49535,0.400417,5.02976e-05
gene:BVRB_006630,gene:BVRB_7g166680,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.490775,4.23817,0.115799,2.71895e-37
gene:BVRB_006700,gene:BVRB_9g223680,unM,unM,dispersed,Same,unM-unM,0.274432,0.310914,0.882661,0.586088
gene:BVRB_006850,gene:BVRB_7g163350,unM,unM,dispersed,Same,unM-unM,0.593766,3.74618,0.158499,4.2359e-26
gene:BVRB_006870,gene:BVRB_1g020140,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.460127,4.23782,0.108577,1.56908e-51
gene:BVRB_006870,gene:BVRB_2g033420,teM,teM,dispersed,Same,teM-teM,0.0314441,0.042364,0.742238,0.472938
gene:BVRB_006870,gene:BVRB_4g094570,teM,teM,dispersed,Same,teM-teM,0.461428,4.24948,0.108585,4.72171e-51
gene:BVRB_006960,gene:BVRB_9g208330,teM,teM,dispersed,Same,teM-teM,0.0633058,0.0762574,0.830159,0.456459
gene:BVRB_006990,gene:BVRB_9g205830,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.448195,3.79121,0.11822,7.24082e-34
gene:BVRB_007100,gene:BVRB_7g176780,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.152314,4.23931,0.0359289,4.4891e-93
gene:BVRB_007120,gene:BVRB_7g170700,gbM,gbM,dispersed,Same,gbM-gbM,0.469134,4.59197,0.102164,1.36729e-54
gene:BVRB_007140,gene:BVRB_3g051840,teM,teM,dispersed,Same,teM-teM,0.107799,0.236231,0.456328,0.000512996
gene:BVRB_007270,gene:BVRB_4g074730,unM,unM,dispersed,Same,unM-unM,0.408689,3.72613,0.109682,2.0412e-28
gene:BVRB_007400,gene:BVRB_2g045810,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.491623,1.58946,0.309302,1.09844e-24
gene:BVRB_007550,gene:BVRB_2g036630,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,NA,4.79092,1.33479e-11,NA
gene:BVRB_007670,gene:BVRB_9g205470,teM,teM,dispersed,Same,teM-teM,0.0124324,0.0462603,0.268749,0.0889877
gene:BVRB_007730,gene:BVRB_8g184170,unM,unM,dispersed,Same,unM-unM,0.119395,0.15738,0.758642,0.51984
gene:BVRB_007740,gene:BVRB_2g039880,teM,teM,dispersed,Same,teM-teM,0.235748,1.46043,0.161423,1.07751e-69
gene:BVRB_007740,gene:BVRB_6g141330,teM,teM,dispersed,Same,teM-teM,0.359865,1.56768,0.229553,7.93864e-43
gene:BVRB_007740,gene:BVRB_9g225720,teM,teM,dispersed,Same,teM-teM,0.17006,1.20393,0.141254,1.07721e-17
gene:BVRB_007800,gene:BVRB_2g037760,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.623901,3.79298,0.164488,9.96729e-17
gene:BVRB_007830,gene:BVRB_5g111910,teM,teM,dispersed,Same,teM-teM,0.135836,0.29897,0.454345,0.0923891
gene:BVRB_007950,gene:BVRB_8g197980,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.315798,1.53615,0.205578,3.37042e-83
gene:BVRB_007960,gene:BVRB_6g145160,unM,unM,dispersed,Same,unM-unM,0.139568,3.57672,0.0390213,5.31949e-72
gene:BVRB_008070,gene:BVRB_7g176640,unM,unM,dispersed,Same,unM-unM,0.430143,2.09841,0.204985,1.68676e-10
gene:BVRB_008080,gene:BVRB_7g161860,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.0515335,0.378042,0.136317,9.74453e-13
gene:BVRB_008130,gene:BVRB_7g176160,gbM,teM,dispersed,Different,gbM-teM,0.53754,4.9513,0.108565,9.53979e-79
gene:BVRB_008470,gene:BVRB_6g143350,teM,teM,dispersed,Same,teM-teM,0.0392276,0.0486824,0.805787,0.388211
gene:BVRB_008510,gene:BVRB_5g112140,unM,teM,dispersed,Different,unM-teM,0.174423,0.300023,0.581364,0.0551212
gene:BVRB_008510,gene:BVRB_7g171120,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.0885815,0.36726,0.241196,1.87359e-16
gene:BVRB_008560,gene:BVRB_1g015870,unM,unM,dispersed,Same,unM-unM,0.274726,4.00468,0.0686013,6.48323e-52
gene:BVRB_008610,gene:BVRB_1g015850,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.580673,3.91398,0.148359,2.33449e-22
gene:BVRB_008910,gene:BVRB_9g210890,teM,teM,dispersed,Same,teM-teM,0.0578918,0.170235,0.340071,0.00457716
gene:BVRB_008940,gene:BVRB_9g222700,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.249048,2.22214,0.112076,9.88645e-65
gene:BVRB_008950,gene:BVRB_4g097420,teM,teM,dispersed,Same,teM-teM,0.432961,0.984171,0.439925,0.00993182
gene:BVRB_009020,gene:BVRB_4g096400,teM,teM,dispersed,Same,teM-teM,0.561155,4.28126,0.131072,2.48615e-66
gene:BVRB_009020,gene:BVRB_6g132900,teM,teM,dispersed,Same,teM-teM,0.209032,2.32143,0.0900446,1.0248e-74
gene:BVRB_009060,gene:BVRB_2g024410,unM,unM,dispersed,Same,unM-unM,0.134778,1.42638,0.09449,6.61439e-59
gene:BVRB_009190,gene:BVRB_020280,teM,teM,dispersed,Same,teM-teM,0.195809,1.43854,0.136116,5.59991e-16
gene:BVRB_009190,gene:BVRB_4g085440,teM,teM,dispersed,Same,teM-teM,0.173788,1.21794,0.14269,5.66972e-07
gene:BVRB_009210,gene:BVRB_3g070290,teM,teM,dispersed,Same,teM-teM,0.162447,0.171985,0.94454,0.861837
gene:BVRB_009240,gene:BVRB_6g147030,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.144013,2.43491,0.0591449,1.32725e-81
gene:BVRB_009250,gene:BVRB_013650,unM,unM,dispersed,Same,unM-unM,0.393395,2.00462,0.196244,1.26342e-18
gene:BVRB_009280,gene:BVRB_5g125410,teM,teM,dispersed,Same,teM-teM,0.527176,1.69971,0.310155,2.25674e-13
gene:BVRB_009290,gene:BVRB_8g185820,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.174915,4.34088,0.0402948,3.3466e-95
gene:BVRB_009410,gene:BVRB_6g142490,unM,unM,dispersed,Same,unM-unM,0.697973,3.91572,0.178249,4.34167e-30
gene:BVRB_009410,gene:BVRB_9g223910,unM,unM,dispersed,Same,unM-unM,0.599921,3.97608,0.150882,1.46622e-19
gene:BVRB_009690,gene:BVRB_1g009320,teM,teM,dispersed,Same,teM-teM,0.0067769,NA,NA,NA
gene:BVRB_009770,gene:BVRB_018230,teM,teM,dispersed,Same,teM-teM,0.216053,2.05741,0.105012,1.46439e-19
gene:BVRB_009770,gene:BVRB_1g013580,teM,teM,dispersed,Same,teM-teM,0.0223557,0.0970724,0.230299,1.14588e-06
gene:BVRB_009780,gene:BVRB_5g121350,teM,teM,dispersed,Same,teM-teM,0.45022,3.39251,0.13271,6.41943e-23
gene:BVRB_010560,gene:BVRB_6g134590,teM,teM,dispersed,Same,teM-teM,0.593007,2.83753,0.208987,0
gene:BVRB_010710,gene:BVRB_3g062080,teM,teM,dispersed,Same,teM-teM,0.4405,0.691375,0.637136,0.0883956
gene:BVRB_010710,gene:BVRB_9g206810,teM,teM,dispersed,Same,teM-teM,0.187792,0.250087,0.750909,0.443157
gene:BVRB_010750,gene:BVRB_7g165700,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.248883,4.19013,0.0593975,1.14947e-87
gene:BVRB_010850,gene:BVRB_2g046910,teM,teM,dispersed,Same,teM-teM,0.0484198,0.0791088,0.612065,0.279086
gene:BVRB_010870,gene:BVRB_7g166410,unM,unM,dispersed,Same,unM-unM,0.221976,2.93822,0.0755478,1.04421e-66
gene:BVRB_010960,gene:BVRB_3g064840,unM,unM,dispersed,Same,unM-unM,0.606708,0.942519,0.643708,0.276491
gene:BVRB_011400,gene:BVRB_7g164330,teM,teM,dispersed,Same,teM-teM,0.415128,2.79362,0.148599,2.07183e-07
gene:BVRB_011470,gene:BVRB_8g192310,teM,teM,dispersed,Same,teM-teM,0.215203,0.510702,0.421387,0.018327
gene:BVRB_011600,gene:BVRB_3g061090,unM,unM,dispersed,Same,unM-unM,0.182275,0.952278,0.191409,7.84136e-32
gene:BVRB_011660,gene:BVRB_1g004960,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,NA,1.44168,1.65592e-11,NA
gene:BVRB_011700,gene:BVRB_5g099400,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.380569,2.85403,0.133345,2.0358e-66
gene:BVRB_011730,gene:BVRB_8g183180,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.224021,5.24758,0.0426904,5.86635998660156e-316
gene:BVRB_011780,gene:BVRB_013860,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.194149,1.39232,0.139443,1.95121e-76
gene:BVRB_011820,gene:BVRB_2g043930,unM,teM,dispersed,Different,unM-teM,0.552891,2.7368,0.202021,1.65947e-35
gene:BVRB_011820,gene:BVRB_4g092480,unM,teM,dispersed,Different,unM-teM,0.0520748,0.0545036,0.955437,0.730157
gene:BVRB_011850,gene:BVRB_016760,teM,teM,dispersed,Same,teM-teM,0.0665309,0.10774,0.617515,0.241721
gene:BVRB_011920,gene:BVRB_7g164690,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.755907,4.7819,0.158077,3.34932e-57
gene:BVRB_012010,gene:BVRB_7g159980,teM,teM,dispersed,Same,teM-teM,0.342288,0.506755,0.675451,0.319684
gene:BVRB_012030,gene:BVRB_8g198970,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.0689147,0.30341,0.227134,6.92976e-31
gene:BVRB_012060,gene:BVRB_002800,unM,teM,dispersed,Different,unM-teM,0.648254,3.89422,0.166466,1.96535e-15
gene:BVRB_012080,gene:BVRB_4g081320,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.490116,4.87338,0.10057,8.17732e-92
gene:BVRB_012620,gene:BVRB_1g005830,gbM,gbM,dispersed,Same,gbM-gbM,0.174511,0.745335,0.234137,6.38018e-21
gene:BVRB_012620,gene:BVRB_8g194250,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.594527,4.16389,0.142782,4.88026e-51
gene:BVRB_012640,gene:BVRB_3g062960,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.33759,4.22313,0.0799382,2.17502e-93
gene:BVRB_012650,gene:BVRB_6g140320,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.0165695,0.042031,0.394221,0.0868407
gene:BVRB_012660,gene:BVRB_1g010210,teM,teM,dispersed,Same,teM-teM,0.743881,1.54967,0.480026,7.52255e-05
gene:BVRB_012890,gene:BVRB_4g093400,unM,unM,dispersed,Same,unM-unM,0.397219,3.13437,0.12673,3.45992e-23
gene:BVRB_012890,gene:BVRB_7g177600,unM,unM,dispersed,Same,unM-unM,0.679565,3.19437,0.212739,2.91273e-16
gene:BVRB_012960,gene:BVRB_2g030490,unM,unM,dispersed,Same,unM-unM,0.155577,0.592808,0.262441,3.1225e-16
gene:BVRB_012960,gene:BVRB_3g048150,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.651895,2.91731,0.223458,8.55466e-07
gene:BVRB_013120,gene:BVRB_8g184730,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.246592,3.79546,0.0649703,1.42691e-37
gene:BVRB_013130,gene:BVRB_5g124430,teM,teM,dispersed,Same,teM-teM,0.12396,0.163727,0.757111,0.383304
gene:BVRB_013130,gene:BVRB_8g190990,teM,teM,dispersed,Same,teM-teM,0.150239,0.114255,1.31495,0.448085
gene:BVRB_013140,gene:BVRB_1g008350,teM,teM,dispersed,Same,teM-teM,0.126573,0.596516,0.212188,3.74135e-15
gene:BVRB_013200,gene:BVRB_4g090490,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.245019,4.14331,0.059136,6.88798e-54
gene:BVRB_013230,gene:BVRB_8g182640,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.601636,4.6588,0.12914,1.91092e-74
gene:BVRB_013320,gene:BVRB_9g207690,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.246487,3.62294,0.068035,1.37877e-33
gene:BVRB_013330,gene:BVRB_4g093410,unM,unM,dispersed,Same,unM-unM,0.32257,3.04302,0.106003,0
gene:BVRB_013330,gene:BVRB_9g206790,unM,unM,dispersed,Same,unM-unM,0.344439,3.2421,0.106239,3.32365e-19
gene:BVRB_013360,gene:BVRB_4g077420,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,0.279024,4.8726,0.0572639,2.67781e-195
gene:BVRB_013580,gene:BVRB_6g129740,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.307165,4.15314,0.0739596,4.05629e-50
gene:BVRB_013590,gene:BVRB_6g140530,unM,unM,dispersed,Same,unM-unM,0.415817,1.89946,0.218913,3.21104e-10
gene:BVRB_013650,gene:BVRB_4g092330,unM,unM,dispersed,Same,unM-unM,0.396712,1.72802,0.229576,2.35094e-10
gene:BVRB_013710,gene:BVRB_5g113070,teM,teM,dispersed,Same,teM-teM,0.0116149,0.0383704,0.302706,0.012684
gene:BVRB_013720,gene:BVRB_6g142090,teM,teM,dispersed,Same,teM-teM,0.251356,1.5316,0.164113,1.34472e-39
gene:BVRB_013750,gene:BVRB_9g210660,teM,teM,dispersed,Same,teM-teM,0.172707,0.273321,0.631882,0.132585
gene:BVRB_013770,gene:BVRB_015350,teM,teM,dispersed,Same,teM-teM,0.369546,0.365474,1.01114,0.945607
gene:BVRB_013820,gene:BVRB_017870,unM,teM,dispersed,Different,unM-teM,0.607552,0.757514,0.802034,0.396881
gene:BVRB_013840,gene:BVRB_9g205720,teM,teM,dispersed,Same,teM-teM,0.197625,0.434081,0.455272,0.215093
gene:BVRB_013890,gene:BVRB_2g040900,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.41071,4.49368,0.0913972,3.26641e-100
gene:BVRB_013990,gene:BVRB_8g187350,unM,unM,dispersed,Same,unM-unM,0.127859,0.308991,0.413795,4.84213e-05
gene:BVRB_014000,gene:BVRB_1g021690,Unclassified,Unclassified,dispersed,Undetermined,Unclassified-Unclassified,NA,NA,NA,NA
gene:BVRB_014060,gene:BVRB_8g187300,unM,unM,dispersed,Same,unM-unM,0.100467,0.376831,0.26661,8.32022e-15
gene:BVRB_014130,gene:BVRB_3g059050,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.196976,2.73911,0.0719123,9.13346e-25
gene:BVRB_014190,gene:BVRB_4g076490,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.245734,3.63274,0.0676442,1.59947e-32
gene:BVRB_014430,gene:BVRB_1g003230,unM,unM,dispersed,Same,unM-unM,0.306854,2.78807,0.11006,1.33382e-42
gene:BVRB_014480,gene:BVRB_8g187000,unM,unM,dispersed,Same,unM-unM,0.748243,3.81369,0.196199,2.57643e-14
gene:BVRB_014510,gene:BVRB_3g065900,teM,teM,dispersed,Same,teM-teM,0.282585,0.569813,0.495925,0.000519259
gene:BVRB_014660,gene:BVRB_1g006890,unM,unM,dispersed,Same,unM-unM,0.260594,0.309444,0.842136,0.695178
gene:BVRB_014740,gene:BVRB_4g084450,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.131873,1.14547,0.115126,3.41824e-05
gene:BVRB_014760,gene:BVRB_9g210070,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.846463,4.24196,0.199545,2.99267e-29
gene:BVRB_014860,gene:BVRB_9g206740,teM,teM,dispersed,Same,teM-teM,0.0601199,0.0988765,0.60803,0.34986
gene:BVRB_014870,gene:BVRB_7g170280,unM,unM,dispersed,Same,unM-unM,0.12743,0.077463,1.64505,0.264873
gene:BVRB_014930,gene:BVRB_7g177280,teM,teM,dispersed,Same,teM-teM,0.12194,1.04396,0.116805,2.4833e-31
gene:BVRB_015020,gene:BVRB_2g029410,teM,teM,dispersed,Same,teM-teM,0.681735,3.90669,0.174505,4.77966e-53
gene:BVRB_015040,gene:BVRB_4g077940,teM,teM,dispersed,Same,teM-teM,0.157312,0.113469,1.38639,0.445712
gene:BVRB_015050,gene:BVRB_1g012450,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.230013,0.684417,0.336072,0.00904109
gene:BVRB_015120,gene:BVRB_5g125260,teM,teM,dispersed,Same,teM-teM,0.588771,2.53411,0.232339,1.22655e-07
gene:BVRB_015130,gene:BVRB_6g143340,teM,teM,dispersed,Same,teM-teM,0.0359542,0.0607111,0.592218,0.13877
gene:BVRB_015130,gene:BVRB_6g144390,teM,teM,dispersed,Same,teM-teM,0.0604108,0.112596,0.536527,0.428823
gene:BVRB_015320,gene:BVRB_5g113070,teM,teM,dispersed,Same,teM-teM,0.0151976,0.0665362,0.228411,0.00147674
gene:BVRB_015330,gene:BVRB_5g102090,unM,unM,dispersed,Same,unM-unM,0.448987,1.88295,0.238449,2.3493e-10
gene:BVRB_015340,gene:BVRB_5g106340,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.030323,0.0242229,1.25183,0.933522
gene:BVRB_015360,gene:BVRB_6g148910,teM,teM,dispersed,Same,teM-teM,0.563056,3.48028,0.161785,5.92188e-11
gene:BVRB_015420,gene:BVRB_7g161190,teM,teM,dispersed,Same,teM-teM,0.65655,4.37719,0.149994,1.37584e-11
gene:BVRB_015480,gene:BVRB_5g126740,teM,teM,dispersed,Same,teM-teM,0.165997,0.180823,0.918008,0.861913
gene:BVRB_015510,gene:BVRB_9g209280,teM,teM,dispersed,Same,teM-teM,0.0506259,0.0221526,2.28532,0.0718812
gene:BVRB_015560,gene:BVRB_2g034940,gbM,teM,dispersed,Different,gbM-teM,1.12752,2.55102,0.441988,0.000716612
gene:BVRB_015590,gene:BVRB_6g140430,unM,unM,dispersed,Same,unM-unM,0.620444,2.16287,0.286861,1.08668e-05
gene:BVRB_015610,gene:BVRB_1g020810,teM,teM,dispersed,Same,teM-teM,0.274667,0.431736,0.636192,0.431124
gene:BVRB_015660,gene:BVRB_7g163510,teM,teM,dispersed,Same,teM-teM,0.0672169,NA,NA,NA
gene:BVRB_015680,gene:BVRB_3g070760,teM,teM,dispersed,Same,teM-teM,0.286815,0.666775,0.430153,0.000856783
gene:BVRB_015780,gene:BVRB_9g209660,teM,teM,dispersed,Same,teM-teM,0.228375,1.41188,0.161753,1.90056e-61
gene:BVRB_015840,gene:BVRB_015100,gbM,teM,dispersed,Different,gbM-teM,0.1565,0.214364,0.73007,0.498613
gene:BVRB_015900,gene:BVRB_1g016290,unM,unM,dispersed,Same,unM-unM,0.436831,0.456344,0.957242,0.860893
gene:BVRB_016020,gene:BVRB_2g027250,teM,teM,dispersed,Same,teM-teM,0.161432,2.51946,0.064074,3.16624e-41
gene:BVRB_016070,gene:BVRB_9g225630,teM,teM,dispersed,Same,teM-teM,0.0252562,0.0278205,0.907827,0.596613
gene:BVRB_016170,gene:BVRB_1g012810,teM,teM,dispersed,Same,teM-teM,0.0285202,0.157163,0.181469,9.08054e-12
gene:BVRB_016170,gene:BVRB_2g039270,teM,teM,dispersed,Same,teM-teM,0.0628735,0.163137,0.385403,0.00977564
gene:BVRB_016170,gene:BVRB_8g187680,teM,teM,dispersed,Same,teM-teM,0.0443877,0.0985014,0.450629,0.00171131
gene:BVRB_016450,gene:BVRB_1g014410,teM,teM,dispersed,Same,teM-teM,0.218228,0.373619,0.584093,0.0102447
gene:BVRB_016460,gene:BVRB_5g102500,teM,teM,dispersed,Same,teM-teM,0.248492,4.023,0.0617678,1.26362e-60
gene:BVRB_016500,gene:BVRB_028980,teM,teM,dispersed,Same,teM-teM,0.564654,3.37059,0.167524,1.21054e-10
gene:BVRB_016500,gene:BVRB_4g086710,teM,teM,dispersed,Same,teM-teM,0.689147,1.72825,0.398754,0.0288647
gene:BVRB_016520,gene:BVRB_7g166640,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.04508,0.0228071,1.97658,0.553468
gene:BVRB_016600,gene:BVRB_7g157030,unM,Unclassified,dispersed,Undetermined,unM-Unclassified,0.777893,3.49929,0.2223,2.38859e-13
gene:BVRB_016630,gene:BVRB_2g036930,teM,teM,dispersed,Same,teM-teM,0.219362,0.949128,0.23112,0.019992
gene:BVRB_016640,gene:BVRB_4g083010,teM,teM,dispersed,Same,teM-teM,0.0824686,0.218925,0.376698,3.45148e-05
gene:BVRB_016690,gene:BVRB_016760,unM,teM,dispersed,Different,unM-teM,0.184111,0.0948521,1.94103,0.0584391
gene:BVRB_016750,gene:BVRB_2g040280,teM,teM,dispersed,Same,teM-teM,0.030348,0.0764715,0.396853,0.245848
gene:BVRB_016760,gene:BVRB_5g123220,teM,teM,dispersed,Same,teM-teM,0.0643238,0.0825619,0.779098,0.778585
gene:BVRB_016920,gene:BVRB_1g001940,gbM,Unclassified,dispersed,Undetermined,gbM-Unclassified,NA,0.010982,0,NA
gene:BVRB_016980,gene:BVRB_6g132680,teM,teM,dispersed,Same,teM-teM,0.310638,0.523211,0.593714,0.197618
gene:BVRB_017050,gene:BVRB_3g060470,teM,teM,dispersed,Same,teM-teM,0.0283535,0.0453268,0.625534,0.176827
gene:BVRB_017440,gene:BVRB_4g092630,teM,teM,dispersed,Same,teM-teM,0.0183027,0.029326,0.62411,0.30483
gene:BVRB_017610,gene:BVRB_034170,teM,teM,dispersed,Same,teM-teM,0.0345215,0.04828,0.715028,0.708773
gene:BVRB_017630,gene:BVRB_1g008880,teM,teM,dispersed,Same,teM-teM,0.291327,0.482663,0.603582,0.139955
gene:BVRB_017690,gene:BVRB_037600,teM,teM,dispersed,Same,teM-teM,0.0563266,0.0479698,1.17421,0.822772
gene:BVRB_017690,gene:BVRB_3g069750,teM,teM,dispersed,Same,teM-teM,0.0487443,0.0766066,0.636294,0.315643
gene:BVRB_017740,gene:BVRB_1g012650,teM,teM,dispersed,Same,teM-teM,0.0631694,0.126042,0.501177,0.307059
gene:BVRB_017760,gene:BVRB_1g010950,teM,teM,dispersed,Same,teM-teM,0.00977599,0.280225,0.0348862,0.000150749
gene:BVRB_018000,gene:BVRB_2g028930,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.314911,2.47208,0.127387,3.39028e-06
gene:BVRB_018170,gene:BVRB_6g151850,teM,teM,dispersed,Same,teM-teM,0.241314,0.216461,1.11482,0.611046
gene:BVRB_018230,gene:BVRB_5g112040,teM,teM,dispersed,Same,teM-teM,0.0245508,0.134618,0.182374,0.000692767
gene:BVRB_018270,gene:BVRB_2g040680,teM,Unclassified,dispersed,Undetermined,teM-Unclassified,0.673293,3.32054,0.202766,0
gene:BVRB_018670,gene:BVRB_5g112000,teM,teM,dispersed,Same,teM-teM,0.642131,2.76931,0.231874,1.49615e-11
