Duplicate.1,Duplicate.2,Duplicate.1_Methylation,Duplicate.2_Methylation,Duplication,Similarity,Classification,Ka,Ks,Ka.Ks,P.Value
Medtr4g083000,Medtr5g044000,gbM,unM,wgd,Different,gbM-unM,0.151332,1.64575,0.091953,1.99229e-52
Medtr4g083060,Medtr5g044160,gbM,gbM,wgd,Same,gbM-gbM,0.054312,0.767329,0.0707806,9.51953e-30
Medtr4g083070,Medtr5g044530,unM,unM,wgd,Same,unM-unM,0.218247,2.28869,0.095359,3.33619e-27
Medtr4g083080,Medtr5g044540,gbM,gbM,wgd,Same,gbM-gbM,0.141106,0.709587,0.198856,1.45171e-20
Medtr4g085570,Medtr5g016830,gbM,gbM,wgd,Same,gbM-gbM,0.595731,1.6567,0.359589,1.22978e-26
Medtr4g085750,Medtr5g017090,gbM,gbM,wgd,Same,gbM-gbM,0.301908,1.91158,0.157937,7.97301e-41
Medtr4g086340,Medtr5g017580,unM,unM,wgd,Same,unM-unM,0.611092,2.54164,0.240432,4.17679e-07
Medtr4g086450,Medtr5g017600,unM,unM,wgd,Same,unM-unM,0.677418,2.10832,0.321306,4.36369e-06
Medtr4g086660,Medtr5g017830,gbM,gbM,wgd,Same,gbM-gbM,0.142874,4.45367,0.0320801,6.03137e-124
Medtr4g086835,Medtr5g017980,gbM,unM,wgd,Different,gbM-unM,0.41926,3.85086,0.108874,6.40878e-41
Medtr4g086855,Medtr5g018050,gbM,gbM,wgd,Same,gbM-gbM,0.107584,4.07928,0.0263733,1.56842e-93
Medtr4g087905,Medtr2g015380,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.310823,3.7698,0.0824508,2.34919e-38
Medtr4g087980,Medtr2g044880,gbM,teM,wgd,Different,gbM-teM,0.212752,2.37643,0.0895256,1.23004e-56
Medtr4g088005,Medtr2g015040,gbM,unM,wgd,Different,gbM-unM,0.197919,1.81549,0.109017,2.7464e-16
Medtr4g088320,Medtr2g014560,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.157969,2.35295,0.0671365,3.57186e-124
Medtr4g088555,Medtr2g014200,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.212133,1.68617,0.125807,5.37617e-17
Medtr4g088760,Medtr2g013780,unM,teM,wgd,Different,unM-teM,0.264105,1.37289,0.192372,2.17974e-24
Medtr4g089115,Medtr2g012920,unM,teM,wgd,Different,unM-teM,0.213237,1.13343,0.188134,8.27367e-17
Medtr4g089155,Medtr2g012850,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0940847,1.12221,0.0838391,7.19338e-51
Medtr4g091880,Medtr2g011140,unM,teM,wgd,Different,unM-teM,0.309905,4.16841,0.074346,1.96412e-47
Medtr4g091900,Medtr2g011080,gbM,unM,wgd,Different,gbM-unM,0.132652,0.790047,0.167904,2.0956e-13
Medtr4g092540,Medtr2g010580,gbM,unM,wgd,Different,gbM-unM,0.274649,3.28277,0.0836638,2.01199e-26
Medtr4g092610,Medtr2g010520,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.0922057,1.37151,0.0672292,2.38858e-62
Medtr4g093150,Medtr2g009770,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.392378,3.4776,0.11283,3.7895e-23
Medtr4g093660,Medtr2g009660,gbM,unM,wgd,Different,gbM-unM,0.0811291,0.663756,0.122227,3.43512e-09
Medtr4g093770,Medtr2g009700,gbM,unM,wgd,Different,gbM-unM,0.258154,1.87999,0.137317,1.10624e-09
Medtr4g093830,Medtr2g009310,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.320999,1.52181,0.210932,8.70514e-23
Medtr4g094240,Medtr2g009070,unM,teM,wgd,Different,unM-teM,0.196964,2.26821,0.0868369,1.62176e-40
Medtr4g094265,Medtr2g008620,gbM,teM,wgd,Different,gbM-teM,0.0414976,0.945111,0.0439077,6.92423e-25
Medtr4g094725,Medtr2g035800,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.220032,2.33448,0.0942532,3.49219e-18
Medtr4g094732,Medtr2g035790,gbM,teM,wgd,Different,gbM-teM,0.217935,1.26947,0.171674,1.92108e-37
Medtr4g094805,Medtr5g017050,gbM,gbM,wgd,Same,gbM-gbM,0.0803555,0.836107,0.0961067,1.42499e-46
Medtr4g094820,Medtr5g016880,gbM,gbM,wgd,Same,gbM-gbM,0.142972,1.03296,0.138409,7.15625e-35
Medtr4g094848,Medtr5g016830,gbM,gbM,wgd,Same,gbM-gbM,0.262116,0.838945,0.312435,6.75164e-22
Medtr4g094868,Medtr5g016810,unM,unM,wgd,Same,unM-unM,0.134888,1.77789,0.0758697,1.00884e-43
Medtr4g094872,Medtr5g016630,unM,unM,wgd,Same,unM-unM,0.0617807,1.25655,0.049167,4.57089e-25
Medtr4g094908,Medtr5g016610,unM,unM,wgd,Same,unM-unM,0.155921,2.41513,0.06456,2.52482e-46
Medtr4g094982,Medtr5g016510,unM,unM,wgd,Same,unM-unM,0.248689,3.88016,0.0640926,7.65226e-41
Medtr4g095010,Medtr5g016470,unM,teM,wgd,Different,unM-teM,0.398113,1.02641,0.387871,0.00747264
Medtr4g095050,Medtr5g016410,unM,teM,wgd,Different,unM-teM,0.220105,1.81544,0.121241,4.57939e-66
Medtr4g095058,Medtr5g016350,gbM,gbM,wgd,Same,gbM-gbM,0.128178,0.624309,0.205311,1.06173e-31
Medtr4g095075,Medtr3g102620,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.171432,2.87128,0.0597058,8.9126e-94
Medtr4g095075,Medtr5g016270,gbM,gbM,wgd,Same,gbM-gbM,0.0896746,1.09482,0.0819081,1.37579e-67
Medtr4g095270,Medtr5g016260,gbM,gbM,wgd,Same,gbM-gbM,0.138052,0.931074,0.148272,5.59093e-50
Medtr4g095280,Medtr5g016250,unM,unM,wgd,Same,unM-unM,0.242485,0.584358,0.41496,2.75539e-06
Medtr4g095310,Medtr5g016150,unM,unM,wgd,Same,unM-unM,0.110566,1.06528,0.103791,5.01931e-31
Medtr4g095360,Medtr5g016120,unM,teM,wgd,Different,unM-teM,0.232489,4.72997,0.0491524,8.19504e-123
Medtr4g095370,Medtr5g016090,gbM,gbM,wgd,Same,gbM-gbM,0.19468,0.705986,0.275756,1.12143e-11
Medtr4g095410,Medtr5g016070,gbM,teM,wgd,Different,gbM-teM,0.189149,1.04232,0.181469,1.39377e-33
Medtr4g095430,Medtr5g016060,gbM,gbM,wgd,Same,gbM-gbM,0.15172,1.42679,0.106336,3.68073e-55
Medtr4g095450,Medtr5g016010,unM,unM,wgd,Same,unM-unM,0.159829,3.86495,0.0413535,4.8156e-71
Medtr4g095600,Medtr5g015880,unM,unM,wgd,Same,unM-unM,0.196861,1.46757,0.134141,1.04389e-23
Medtr4g095670,Medtr5g015830,gbM,gbM,wgd,Same,gbM-gbM,0.115701,0.847754,0.136479,4.82535e-35
Medtr4g095700,Medtr5g015810,teM,teM,wgd,Same,teM-teM,0.168642,2.17462,0.0775503,3.10169e-67
Medtr4g095780,Medtr5g015690,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.222827,2.25114,0.0989839,6.41322e-79
Medtr4g095790,Medtr3g103080,gbM,unM,wgd,Different,gbM-unM,0.592815,3.93912,0.150494,5.483e-25
Medtr4g095790,Medtr5g015670,gbM,unM,wgd,Different,gbM-unM,0.513692,2.04671,0.250984,2.31404e-09
Medtr4g096990,Medtr5g015590,gbM,gbM,wgd,Same,gbM-gbM,0.0843835,0.879913,0.0958998,1.74438e-111
Medtr4g097010,Medtr5g015530,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.196217,1.10731,0.177202,8.51251e-23
Medtr4g097080,Medtr5g015490,unM,unM,wgd,Same,unM-unM,0.15809,1.82016,0.0868549,2.54949e-58
Medtr4g097110,Medtr5g015460,gbM,gbM,wgd,Same,gbM-gbM,0.19494,1.58299,0.123147,2.10663e-41
Medtr4g097130,Medtr5g015340,gbM,gbM,wgd,Same,gbM-gbM,0.194911,0.525622,0.37082,1.52261e-08
Medtr4g097230,Medtr5g015260,teM,teM,wgd,Same,teM-teM,0.347072,4.18223,0.0829874,3.51203e-54
Medtr4g097280,Medtr5g015190,unM,unM,wgd,Same,unM-unM,0.428449,1.58172,0.270875,1.37889e-06
Medtr4g097380,Medtr5g015170,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.308789,1.17607,0.262561,1.97806e-23
Medtr4g097440,Medtr5g015090,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.244949,0.804234,0.304574,5.38157e-08
Medtr4g097480,Medtr1g017500,gbM,unM,wgd,Different,gbM-unM,0.554359,3.20417,0.173012,1.06687e-10
Medtr4g097520,Medtr5g015070,unM,unM,wgd,Same,unM-unM,0.222807,1.41037,0.157978,6.86189e-32
Medtr4g097540,Medtr5g015020,unM,unM,wgd,Same,unM-unM,0.079923,1.71279,0.0466624,1.05879e-98
Medtr4g097600,Medtr5g014890,unM,unM,wgd,Same,unM-unM,0.18663,1.32959,0.140366,8.8708e-30
Medtr4g097880,Medtr5g014700,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.103836,1.53362,0.0677065,3.3866e-173
Medtr4g097920,Medtr5g014520,unM,teM,wgd,Different,unM-teM,0.716772,3.95263,0.18134,6.38909e-18
Medtr4g098570,Medtr5g014310,gbM,gbM,wgd,Same,gbM-gbM,0.126756,0.796447,0.159152,2.07572e-43
Medtr4g098850,Medtr5g014090,gbM,gbM,wgd,Same,gbM-gbM,0.180686,2.60769,0.0692899,2.10233e-49
Medtr4g098860,Medtr5g014080,gbM,gbM,wgd,Same,gbM-gbM,0.106625,0.648368,0.164451,7.96598e-22
Medtr4g098870,Medtr5g014040,gbM,gbM,wgd,Same,gbM-gbM,0.18035,0.628219,0.287081,4.03676e-20
Medtr4g098950,Medtr5g013900,gbM,gbM,wgd,Same,gbM-gbM,0.039553,1.08647,0.0364049,2.09869e-37
Medtr4g099020,Medtr5g013790,gbM,gbM,wgd,Same,gbM-gbM,0.0675217,0.600075,0.112522,1.24346e-74
Medtr4g099050,Medtr5g013770,unM,unM,wgd,Same,unM-unM,0.1844,3.35539,0.0549564,3.06498e-16
Medtr4g099060,Medtr5g013690,unM,unM,wgd,Same,unM-unM,0.216365,2.16064,0.100139,1.63066e-32
Medtr4g099110,Medtr5g013620,unM,unM,wgd,Same,unM-unM,0.14254,1.71837,0.0829511,2.77603e-57
Medtr4g099130,Medtr5g013610,gbM,unM,wgd,Different,gbM-unM,0.112286,1.31395,0.0854566,6.79473e-46
Medtr4g099210,Medtr5g013560,gbM,teM,wgd,Different,gbM-teM,0.150939,1.80932,0.0834228,1.18243e-24
Medtr4g099220,Medtr5g013550,gbM,unM,wgd,Different,gbM-unM,0.197394,0.829776,0.237889,3.44475e-19
Medtr4g099320,Medtr5g013470,gbM,gbM,wgd,Same,gbM-gbM,0.0572287,1.32431,0.0432141,8.61749e-64
Medtr4g099370,Medtr5g013440,gbM,unM,wgd,Different,gbM-unM,0.155634,0.870505,0.178786,4.50612e-20
Medtr4g099410,Medtr5g013370,gbM,gbM,wgd,Same,gbM-gbM,0.177505,0.688002,0.258001,3.00956e-21
Medtr4g099510,Medtr5g013230,teM,teM,wgd,Same,teM-teM,0.18199,2.61119,0.0696961,1.4303e-83
Medtr4g100500,Medtr5g013040,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.17577,1.24917,0.140709,3.90081e-19
Medtr4g100550,Medtr5g013010,unM,unM,wgd,Same,unM-unM,0.138646,1.76201,0.078686,7.90642e-34
Medtr4g100640,Medtr5g012920,gbM,gbM,wgd,Same,gbM-gbM,0.073084,0.645073,0.113296,4.06096e-52
Medtr4g100650,Medtr5g012910,unM,teM,wgd,Different,unM-teM,0.32508,1.13209,0.28715,2.52357e-08
Medtr4g100800,Medtr5g012780,gbM,gbM,wgd,Same,gbM-gbM,0.279458,0.749475,0.372872,1.27431e-49
Medtr4g100810,Medtr5g012770,gbM,gbM,wgd,Same,gbM-gbM,0.106554,0.934384,0.114037,7.32433e-48
Medtr4g100860,Medtr5g012630,unM,unM,wgd,Same,unM-unM,0.327835,1.48404,0.220906,3.54114e-17
Medtr4g100870,Medtr5g012620,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.186898,0.7652,0.244247,9.18886e-56
Medtr4g100900,Medtr5g012610,unM,unM,wgd,Same,unM-unM,NA,0.840302,1.10507e-11,NA
Medtr4g100950,Medtr5g012590,gbM,gbM,wgd,Same,gbM-gbM,0.117148,1.09084,0.107393,1.08853e-48
Medtr4g100990,Medtr5g012490,unM,unM,wgd,Same,unM-unM,0.210033,1.48209,0.141714,7.18466e-56
Medtr4g101020,Medtr5g012420,gbM,gbM,wgd,Same,gbM-gbM,0.134752,0.465113,0.28972,2.40038e-09
Medtr4g101130,Medtr5g012390,unM,teM,wgd,Different,unM-teM,0.0893936,1.88223,0.0474934,2.47164e-81
Medtr4g101260,Medtr5g012340,unM,unM,wgd,Same,unM-unM,0.433388,3.29049,0.131709,1.24325e-13
Medtr4g101450,Medtr5g012220,unM,unM,wgd,Same,unM-unM,0.188882,2.20389,0.0857038,5.2547e-38
Medtr4g101460,Medtr5g012210,unM,unM,wgd,Same,unM-unM,0.0472159,1.12463,0.0419835,1.60123e-28
Medtr4g101680,Medtr5g012080,unM,unM,wgd,Same,unM-unM,0.190414,1.64587,0.115692,1.30006e-39
Medtr4g101760,Medtr5g012000,gbM,unM,wgd,Different,gbM-unM,0.241481,1.68974,0.14291,1.3271e-21
Medtr4g101780,Medtr5g011950,unM,unM,wgd,Same,unM-unM,0.639975,1.96545,0.325612,0.000618815
Medtr4g101890,Medtr5g011390,gbM,gbM,wgd,Same,gbM-gbM,0.341414,0.978883,0.348779,2.3022e-13
Medtr4g102010,Medtr5g011690,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.217421,1.2723,0.170888,2.41037e-10
Medtr4g102010,Medtr5g011690,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.217421,1.2723,0.170888,2.41037e-10
Medtr4g102120,Medtr5g011790,gbM,gbM,wgd,Same,gbM-gbM,0.0842562,1.48336,0.0568009,4.93683e-72
Medtr4g102170,Medtr5g011910,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.037646,1.86798,0.0201533,6.04176e-29
Medtr4g103680,Medtr3g088970,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.118098,0.971282,0.12159,2.27485e-48
Medtr4g106720,Medtr5g034910,gbM,unM,wgd,Different,gbM-unM,0.487749,3.58434,0.136078,6.72535e-28
Medtr4g106790,Medtr5g035430,unM,unM,wgd,Same,unM-unM,0.431442,1.33102,0.324145,3.0261e-06
Medtr4g106940,Medtr3g078010,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.320237,1.53431,0.208718,8.36945e-19
Medtr4g107010,Medtr5g034440,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.415126,4.56795,0.090878,1.41234e-100
Medtr4g107670,Medtr5g038380,unM,unM,wgd,Same,unM-unM,0.226089,4.35958,0.0518602,2.90093e-85
Medtr4g108140,Medtr5g038620,gbM,gbM,wgd,Same,gbM-gbM,0.608547,2.56898,0.236883,1.28169e-28
Medtr4g108270,Medtr5g038870,gbM,gbM,wgd,Same,gbM-gbM,0.234998,4.1577,0.0565211,2.14828e-68
Medtr4g108280,Medtr5g039390,gbM,gbM,wgd,Same,gbM-gbM,0.261911,4.08854,0.0640599,4.65717e-78
Medtr4g108370,Medtr5g039600,unM,unM,wgd,Same,unM-unM,0.339592,4.03951,0.0840676,4.74084e-54
Medtr4g109130,Medtr5g042990,Unclassified,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.04142,3.27737,0.0126382,2.8456e-53
Medtr4g109190,Medtr5g043430,gbM,gbM,wgd,Same,gbM-gbM,0.735981,4.6593,0.157959,7.79757e-35
Medtr4g109310,Medtr5g043850,gbM,teM,wgd,Different,gbM-teM,0.370671,3.99778,0.0927193,4.74562e-32
Medtr4g109340,Medtr5g043930,unM,teM,wgd,Different,unM-teM,0.509967,3.94006,0.129431,5.50756e-47
Medtr4g109360,Medtr5g043970,gbM,gbM,wgd,Same,gbM-gbM,0.154626,4.26032,0.0362945,4.13712e-114
Medtr4g114360,Medtr3g107470,gbM,unM,wgd,Different,gbM-unM,0.0966233,4.00727,0.024112,1.44899e-78
Medtr4g115110,Medtr4g009520,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.502948,3.37766,0.148904,8.44174e-27
Medtr4g117050,Medtr2g022520,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.0928477,1.06677,0.0870365,2.21804e-29
Medtr4g117270,Medtr2g022190,gbM,unM,wgd,Different,gbM-unM,0.161975,0.650262,0.249091,2.05726e-08
Medtr4g117380,Medtr2g021340,gbM,unM,wgd,Different,gbM-unM,0.347712,3.74658,0.0928079,2.67441e-29
Medtr4g118320,Medtr2g020990,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.13386,1.42174,0.0941523,1.77533e-38
Medtr4g119400,Medtr7g113330,gbM,gbM,wgd,Same,gbM-gbM,0.208734,4.27883,0.0487829,1.236e-81
Medtr4g119790,Medtr2g436880,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.181605,1.53747,0.118119,3.3705e-17
Medtr4g119860,Medtr7g113080,unM,unM,wgd,Same,unM-unM,0.386939,3.27317,0.118215,8.29112e-15
Medtr4g120240,Medtr7g112615,unM,unM,wgd,Same,unM-unM,0.273327,4.03529,0.0677343,4.34192e-47
Medtr4g120320,Medtr2g435640,gbM,unM,wgd,Different,gbM-unM,0.306839,1.53919,0.199351,9.1349e-32
Medtr4g120420,Medtr2g435540,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.226017,3.66517,0.0616662,3.60186e-49
Medtr4g120450,Medtr2g435450,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.206422,0.815446,0.25314,7.52244e-12
Medtr4g120900,Medtr7g112460,gbM,gbM,wgd,Same,gbM-gbM,0.150784,2.36687,0.0637059,3.11552e-203
Medtr4g124520,Medtr2g044810,unM,teM,wgd,Different,unM-teM,0.185338,1.44465,0.128293,1.53025e-46
Medtr4g124590,Medtr8g023080,gbM,gbM,wgd,Same,gbM-gbM,0.308795,5.28493,0.0584293,5.28779e-220
Medtr4g124630,Medtr8g022740,gbM,gbM,wgd,Same,gbM-gbM,0.294099,4.69313,0.0626659,2.74234e-104
Medtr4g124700,Medtr2g044020,unM,teM,wgd,Different,unM-teM,0.225699,1.44951,0.155708,4.17834e-15
Medtr4g124795,Medtr2g043850,unM,teM,wgd,Different,unM-teM,0.469837,2.85239,0.164717,6.14276e-06
Medtr4g124940,Medtr8g022050,gbM,gbM,wgd,Same,gbM-gbM,0.155813,4.1819,0.0372588,7.27458e-83
Medtr4g124990,Medtr8g021350,gbM,gbM,wgd,Same,gbM-gbM,0.34905,4.3112,0.0809635,3.09014e-110
Medtr4g125260,Medtr2g041960,unM,teM,wgd,Different,unM-teM,0.203131,4.13816,0.0490873,2.15803e-94
Medtr4g125260,Medtr8g020920,unM,teM,wgd,Different,unM-teM,0.332399,4.11499,0.0807776,6.06398e-75
Medtr4g125330,Medtr3g105210,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.597565,3.60785,0.165629,1.23822e-22
Medtr4g126050,Medtr2g039450,gbM,unM,wgd,Different,gbM-unM,0.262151,0.852104,0.307652,1.87318e-10
Medtr4g126170,Medtr2g039320,unM,teM,wgd,Different,unM-teM,0.579163,3.43324,0.168693,2.21862e-06
Medtr4g126930,Medtr2g038675,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.144575,2.08184,0.0694459,5.0737e-49
Medtr4g131800,Medtr2g022710,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.276619,1.81737,0.152208,1.00764e-52
Medtr4g132000,Medtr2g023010,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.301912,3.11998,0.0967674,4.91213e-25
Medtr4g132430,Medtr2g023930,gbM,unM,wgd,Different,gbM-unM,0.302226,1.62514,0.185969,4.26739e-33
Medtr4g132450,Medtr2g023970,gbM,teM,wgd,Different,gbM-teM,0.130026,1.43005,0.090924,2.63265e-33
Medtr4g132460,Medtr2g023990,gbM,teM,wgd,Different,gbM-teM,0.190765,1.57703,0.120964,2.64295e-39
Medtr4g132540,Medtr2g024140,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.222262,2.39735,0.0927115,1.01848e-52
Medtr4g133120,Medtr2g025790,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.34467,1.80443,0.191013,3.31182e-39
Medtr4g133620,Medtr2g026080,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.236348,2.19835,0.107512,1.00563e-32
Medtr4g133900,Medtr2g026670,unM,teM,wgd,Different,unM-teM,0.185712,3.66846,0.050624,8.64565e-40
Medtr4g133938,Medtr2g026710,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.168276,1.03774,0.162157,2.17831e-12
Medtr4g415390,Medtr7g067450,unM,unM,wgd,Same,unM-unM,0.0695889,0.957066,0.0727107,3.87535e-65
Medtr4g461060,Medtr2g093240,gbM,unM,wgd,Different,gbM-unM,0.278524,2.87546,0.0968623,6.54018e-13
Medtr4g485590,Medtr5g016660,unM,unM,wgd,Same,unM-unM,0.44802,4.04602,0.110731,2.85537e-48
Medtr5g005040,Medtr1g106210,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.70729,3.13481,0.225625,0.000362118
Medtr5g005710,Medtr1g105305,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.19526,0.764739,0.255328,1.46289e-08
Medtr5g006110,Medtr1g104680,gbM,teM,wgd,Different,gbM-teM,0.130154,0.54862,0.237238,1.08753e-19
Medtr5g006450,Medtr1g103320,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.392061,1.88028,0.208512,9.04603e-06
Medtr5g009130,Medtr8g099560,unM,unM,wgd,Same,unM-unM,0.191601,1.59265,0.120303,5.32812e-24
Medtr5g009140,Medtr8g099555,gbM,gbM,wgd,Same,gbM-gbM,0.208035,1.18788,0.175131,1.05257e-22
Medtr5g009150,Medtr8g099550,gbM,gbM,wgd,Same,gbM-gbM,0.0487596,1.33011,0.0366582,6.99068e-99
Medtr5g009160,Medtr8g099535,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.107018,0.589686,0.181483,1.60114e-23
Medtr5g009290,Medtr8g099485,unM,unM,wgd,Same,unM-unM,0.415356,1.47141,0.282284,0.000401305
Medtr5g009310,Medtr8g099455,gbM,gbM,wgd,Same,gbM-gbM,0.141789,0.79121,0.179205,7.65989e-13
Medtr5g009350,Medtr8g099420,gbM,gbM,wgd,Same,gbM-gbM,0.128203,1.09977,0.116572,3.32085e-60
Medtr5g009660,Medtr8g099195,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.178025,1.44833,0.122917,2.52215e-56
Medtr5g009720,Medtr8g099190,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.121525,0.47825,0.254103,6.12208e-11
Medtr5g009840,Medtr8g099065,gbM,gbM,wgd,Same,gbM-gbM,0.114152,0.913022,0.125027,2.12201e-73
Medtr5g009870,Medtr8g099045,unM,unM,wgd,Same,unM-unM,0.442687,2.72119,0.162681,3.35197e-17
Medtr5g010030,Medtr8g098845,gbM,gbM,wgd,Same,gbM-gbM,0.113286,1.24093,0.091291,7.49699e-38
Medtr5g010070,Medtr8g098835,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.124805,2.09158,0.0596699,6.43286e-72
Medtr5g010100,Medtr8g098770,unM,unM,wgd,Same,unM-unM,0.244693,2.27515,0.10755,2.08176e-19
Medtr5g010150,Medtr8g098375,unM,unM,wgd,Same,unM-unM,0.0349885,1.1219,0.0311868,7.29028e-55
Medtr5g010160,Medtr8g098260,gbM,gbM,wgd,Same,gbM-gbM,0.255147,1.23322,0.206895,5.67364e-30
Medtr5g010190,Medtr8g098290,gbM,gbM,wgd,Same,gbM-gbM,0.233162,1.21658,0.191654,1.34713e-34
Medtr5g010330,Medtr8g098390,gbM,gbM,wgd,Same,gbM-gbM,0.20508,1.53007,0.134034,5.73178e-25
Medtr5g010340,Medtr8g098400,gbM,gbM,wgd,Same,gbM-gbM,0.198843,1.3286,0.149664,1.09825e-13
Medtr5g010430,Medtr8g098470,gbM,gbM,wgd,Same,gbM-gbM,0.0788424,0.692781,0.113806,2.80624e-13
Medtr5g010440,Medtr8g098510,gbM,gbM,wgd,Same,gbM-gbM,0.143885,0.769862,0.186897,2.61783e-42
Medtr5g010520,Medtr8g097350,gbM,gbM,wgd,Same,gbM-gbM,0.199515,0.642375,0.31059,6.62004e-31
Medtr5g010590,Medtr1g100647,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.477764,3.61143,0.132292,9.47251e-24
Medtr5g010590,Medtr8g097320,unM,unM,wgd,Same,unM-unM,0.401741,1.3011,0.308771,6.34362e-06
Medtr5g011010,Medtr1g101760,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.330134,4.24474,0.0777748,6.66595e-73
Medtr5g011420,Medtr4g101920,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.34147,1.22382,0.279019,1.57809e-12
Medtr5g011580,Medtr4g101950,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.132475,1.5094,0.0877666,7.47095e-57
Medtr5g011750,Medtr4g102040,teM,Unclassified,wgd,Undetermined,teM-Unclassified,0.259989,0.980757,0.26509,9.22906e-07
Medtr5g011800,Medtr4g102220,unM,teM,wgd,Different,unM-teM,0.255769,1.20201,0.212785,1.97202e-15
Medtr5g011940,Medtr4g102270,gbM,unM,wgd,Different,gbM-unM,0.16095,1.77788,0.0905291,1.72823e-66
Medtr5g012270,Medtr4g101380,gbM,unM,wgd,Different,gbM-unM,0.175483,2.02209,0.086783,1.19802e-65
Medtr5g012650,Medtr4g100840,gbM,unM,wgd,Different,gbM-unM,0.210592,0.842571,0.24994,5.69324e-18
Medtr5g013590,Medtr4g099170,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.145002,2.6848,0.0540084,1.32762e-35
Medtr5g014150,Medtr4g098800,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.116859,1.28751,0.0907636,2.51294e-70
Medtr5g014300,Medtr4g098630,gbM,teM,wgd,Different,gbM-teM,0.229623,1.28336,0.178923,1.79442e-22
Medtr5g014990,Medtr4g097570,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.258007,1.82048,0.141725,4.07607e-18
Medtr5g015150,Medtr3g103320,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.421708,4.04571,0.104236,1.18537e-36
Medtr5g016480,Medtr4g095008,unM,teM,wgd,Different,unM-teM,0.325961,1.50017,0.217282,2.65736e-22
Medtr5g016560,Medtr4g094930,unM,Unclassified,wgd,Undetermined,unM-Unclassified,0.170422,2.24343,0.0759649,1.3571e-17
Medtr5g016600,Medtr4g094912,gbM,Unclassified,wgd,Undetermined,gbM-Unclassified,0.183941,1.19356,0.154111,2.14185e-40
Medtr5g017450,Medtr4g085970,unM,teM,wgd,Different,unM-teM,0.34962,3.4071,0.102615,2.08664e-22
Medtr5g017800,Medtr8g079820,gbM,gbM,wgd,Same,gbM-gbM,0.113083,0.648233,0.174448,2.95199e-60
Medtr5g017830,Medtr8g079790,gbM,gbM,wgd,Same,gbM-gbM,0.120714,0.906877,0.133109,6.73359e-54
Medtr5g018050,Medtr8g079560,gbM,gbM,wgd,Same,gbM-gbM,0.0810815,1.40043,0.0578975,1.41422e-36
